"2015-09-20,AA,19805,AA,1419,13303,1330303,32467,MIA,10529,1052904,30529,BDL,2015-09-20T23:55:00,2015-09-21T00:40:00,45.00,20.00,2015-09-21T01:00:00,2015-09-21T03:30:00,8.00,2015-09-21T02:56:00,2015-09-21T03:38:00,42.00,0.00,,0.00,1194.00,25.79527778,-80.29000000,-14400.0,41.93916667,-72.68333333,-14400.0,arrived,2015-09-21T03:38:00"
"2015-09-20,AA,19805,AA,1265,13303,1330303,32467,MIA,14100,1410002,34100,PHL,2015-09-20T23:50:00,2015-09-21T00:54:00,64.00,19.00,2015-09-21T01:13:00,2015-09-21T03:35:00,6.00,2015-09-21T02:41:00,2015-09-21T03:41:00,60.00,0.00,,0.00,1013.00,25.79527778,-80.29000000,-14400.0,39.87222222,-75.24083333,-14400.0,arrived,2015-09-21T03:41:00"
"2015-09-20,AA,19805,AA,1130,13303,1330303,32467,MIA,14771,1477102,32457,SFO,2015-09-20T20:45:00,2015-09-20T21:23:00,38.00,30.00,2015-09-20T21:53:00,2015-09-21T03:39:00,4.00,2015-09-21T02:51:00,2015-09-21T03:43:00,52.00,0.00,,0.00,2585.00,25.79527778,-80.29000000,-14400.0,37.61888889,-122.37555556,-25200.0,arrived,2015-09-21T03:43:00"
"2015-09-20,AA,19805,AA,1659,13303,1330303,32467,MIA,15304,1530402,33195,TPA,2015-09-21T01:45:00,2015-09-21T02:52:00,67.00,11.00,2015-09-21T03:03:00,2015-09-21T03:40:00,4.00,2015-09-22T02:49:00,2015-09-21T03:44:00,55.00,0.00,,0.00,204.00,25.79527778,-80.29000000,-14400.0,27.97555556,-82.53333333,-14400.0,arrived,2015-09-21T03:44:00"
"2015-09-20,AA,19805,AA,2325,13303,1330303,32467,MIA,12953,1295302,31703,LGA,2015-09-20T23:50:00,2015-09-21T00:57:00,67.00,20.00,2015-09-21T01:17:00,2015-09-21T03:41:00,7.00,2015-09-21T02:47:00,2015-09-21T03:48:00,61.00,0.00,,0.00,1096.00,25.79527778,-80.29000000,-14400.0,40.77722222,-73.87250000,-14400.0,arrived,2015-09-21T03:48:00"
"2015-09-20,AA,19805,AA,919,15304,1530402,33195,TPA,13303,1330303,32467,MIA,2015-09-21T01:55:00,2015-09-21T02:57:00,62.00,9.00,2015-09-21T03:06:00,2015-09-21T03:45:00,4.00,2015-09-21T02:58:00,2015-09-21T03:49:00,51.00,0.00,,0.00,204.00,27.97555556,-82.53333333,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-21T03:49:00"
"2015-09-20,AA,19805,AA,2351,12478,1247803,31703,JFK,13303,1330303,32467,MIA,2015-09-20T23:25:00,2015-09-21T00:52:00,87.00,35.00,2015-09-21T01:27:00,2015-09-21T03:48:00,5.00,2015-09-21T02:33:00,2015-09-21T03:53:00,80.00,0.00,,0.00,1089.00,40.64000000,-73.77861111,-14400.0,25.79527778,-80.29000000,-14400.0,arrived,2015-09-21T03:53:00"
"2015-09-20,AA,19805,AA,1322,13303,1330303,32467,MIA,10721,1072102,30721,BOS,2015-09-20T23:50:00,2015-09-21T00:54:00,64.00,15.00,2015-09-21T01:09:00,2015-09-21T03:49:00,6.00,2015-09-21T03:05:00,2015-09-21T03:55:00,50.00,0.00,,0.00,1258.00,25.79527778,-80.29000000,-14400.0,42.36305556,-71.00638889,-14400.0,arrived,2015-09-21T03:55:00"
"2015-09-20,AA,19805,AA,312,13303,1330303,32467,MIA,12478,1247803,31703,JFK,2015-09-21T00:00:00,2015-09-21T00:58:00,58.00,39.00,2015-09-21T01:37:00,2015-09-21T03:55:00,6.00,2015-09-21T02:59:00,2015-09-21T04:01:00,62.00,0.00,,0.00,1089.00,25.79527778,-80.29000000,-14400.0,40.64000000,-73.77861111,-14400.0,arrived,2015-09-21T04:01:00"
"2015-09-20,AA,19805,AA,916,13303,1330303,32467,MIA,11278,1127803,30852,DCA,2015-09-21T01:15:00,2015-09-21T01:39:00,24.00,18.00,2015-09-21T01:57:00,2015-09-21T03:55:00,10.00,2015-09-21T03:49:00,2015-09-21T04:05:00,16.00,0.00,,0.00,919.00,25.79527778,-80.29000000,-14400.0,38.85138889,-77.03777778,-14400.0,arrived,2015-09-21T04:05:00"
