0.0,211.0,12.0,1045.0,NaN,NaN,AA,18.43944444,-66.00222222,25.79527778,-80.29000000,SJU,MIA
0.0,103.0,12.0,247.0,NaN,NaN,AA,32.89694444,-97.03805556,29.53388889,-98.46916667,DFW,SAT
0.0,199.0,10.0,334.0,NaN,NaN,AA,41.97944444,-87.90750000,44.88194444,-93.22166667,ORD,MSP
0.0,162.0,12.0,328.0,NaN,NaN,AA,32.89694444,-97.03805556,37.65000000,-97.43305556,DFW,ICT
0.0,211.0,12.0,641.0,NaN,NaN,AA,32.89694444,-97.03805556,39.86166667,-104.67305556,DFW,DEN
0.0,149.0,9.0,802.0,NaN,NaN,AA,41.97944444,-87.90750000,32.89694444,-97.03805556,ORD,DFW
0.0,123.0,14.0,1188.0,NaN,NaN,AA,32.89694444,-97.03805556,34.05611111,-117.60111111,DFW,ONT
0.0,286.0,16.0,868.0,NaN,NaN,AA,33.43416667,-112.01166667,32.89694444,-97.03805556,PHX,DFW
0.0,98.0,34.0,1235.0,NaN,NaN,AA,32.89694444,-97.03805556,33.94250000,-118.40805556,DFW,LAX
1.0,-3.0,14.0,192.0,NaN,NaN,AA,28.42944444,-81.30888889,25.79527778,-80.29000000,MCO,MIA
1.0,-11.0,17.0,1464.0,NaN,NaN,AA,37.61888889,-122.37500000,32.89694444,-97.03805556,SFO,DFW
1.0,21.0,12.0,1709.0,NaN,NaN,AA,39.86166667,-104.67305556,25.79527778,-80.29000000,DEN,MIA
1.0,-11.0,10.0,1972.0,NaN,NaN,AA,33.43416667,-112.01166667,25.79527778,-80.29000000,PHX,MIA
1.0,-2.0,16.0,187.0,NaN,NaN,AA,42.36305556,-71.00638889,40.63972222,-73.77888889,BOS,JFK
1.0,-6.0,12.0,247.0,NaN,NaN,AA,29.53388889,-98.46916667,32.89694444,-97.03805556,SAT,DFW
1.0,-8.0,12.0,2330.0,NaN,NaN,AA,33.94250000,-118.40805556,26.68305556,-80.09555556,LAX,PBI
1.0,-2.0,19.0,190.0,NaN,NaN,AA,30.19444444,-97.67000000,32.89694444,-97.03805556,AUS,DFW
1.0,-8.0,21.0,2174.0,NaN,NaN,AA,36.08000000,-115.15222222,25.79527778,-80.29000000,LAS,MIA
1.0,-5.0,15.0,2342.0,NaN,NaN,AA,33.94250000,-118.40805556,25.79527778,-80.29000000,LAX,MIA
1.0,-8.0,17.0,1045.0,NaN,NaN,AA,18.43944444,-66.00222222,25.79527778,-80.29000000,SJU,MIA
1.0,-4.0,12.0,237.0,NaN,NaN,AA,36.19833333,-95.88805556,32.89694444,-97.03805556,TUL,DFW
1.0,-5.0,12.0,304.0,NaN,NaN,AA,34.72944444,-92.22472222,32.89694444,-97.03805556,LIT,DFW
1.0,-6.0,9.0,247.0,NaN,NaN,AA,29.53388889,-98.46916667,32.89694444,-97.03805556,SAT,DFW
1.0,9.0,15.0,192.0,NaN,NaN,AA,25.79527778,-80.29000000,28.42944444,-81.30888889,MIA,MCO
1.0,-6.0,16.0,192.0,NaN,NaN,AA,28.42944444,-81.30888889,25.79527778,-80.29000000,MCO,MIA
1.0,-6.0,15.0,650.0,NaN,NaN,AA,25.79527778,-80.29000000,35.21361111,-80.94916667,MIA,CLT
1.0,-6.0,10.0,929.0,NaN,NaN,AA,27.97555556,-82.53333333,32.89694444,-97.03805556,TPA,DFW
0.0,10.0,42.0,175.0,NaN,NaN,AA,35.39305556,-97.60083333,32.89694444,-97.03805556,OKC,DFW
1.0,5.0,12.0,919.0,NaN,NaN,AA,38.85194444,-77.03777778,25.79527778,-80.29000000,DCA,MIA
1.0,-5.0,12.0,675.0,NaN,NaN,AA,29.99333333,-90.25916667,25.79527778,-80.29000000,MSY,MIA
1.0,-2.0,14.0,2342.0,NaN,NaN,AA,33.94250000,-118.40805556,25.79527778,-80.29000000,LAX,MIA
1.0,4.0,17.0,187.0,NaN,NaN,AA,40.63972222,-73.77888889,42.36305556,-71.00638889,JFK,BOS
1.0,-8.0,48.0,700.0,NaN,NaN,AA,35.87777778,-78.78750000,25.79527778,-80.29000000,RDU,MIA
1.0,-3.0,14.0,190.0,NaN,NaN,AA,30.19444444,-97.67000000,32.89694444,-97.03805556,AUS,DFW
1.0,-4.0,15.0,594.0,NaN,NaN,AA,33.63666667,-84.42777778,25.79527778,-80.29000000,ATL,MIA
1.0,-5.0,14.0,1258.0,NaN,NaN,AA,42.36305556,-71.00638889,25.79527778,-80.29000000,BOS,MIA
1.0,-2.0,13.0,1096.0,NaN,NaN,AA,25.79527778,-80.29000000,40.77722222,-73.87250000,MIA,LGA
1.0,-8.0,15.0,550.0,NaN,NaN,AA,38.74861111,-90.37000000,32.89694444,-97.03805556,STL,DFW
1.0,6.0,13.0,460.0,NaN,NaN,AA,39.29750000,-94.71388889,32.89694444,-97.03805556,MCI,DFW
1.0,-7.0,22.0,1085.0,NaN,NaN,AA,40.69250000,-74.16861111,25.79527778,-80.29000000,EWR,MIA
1.0,4.0,18.0,1013.0,NaN,NaN,AA,25.79527778,-80.29000000,39.87222222,-75.24083333,MIA,PHL
1.0,-6.0,30.0,583.0,NaN,NaN,AA,41.30305556,-95.89416667,32.89694444,-97.03805556,OMA,DFW
1.0,-5.0,9.0,247.0,NaN,NaN,AA,29.53388889,-98.46916667,32.89694444,-97.03805556,SAT,DFW
1.0,-1.0,14.0,1121.0,NaN,NaN,AA,25.79527778,-80.29000000,32.89694444,-97.03805556,MIA,DFW
0.0,43.0,21.0,946.0,NaN,NaN,AA,39.17527778,-76.66833333,25.79527778,-80.29000000,BWI,MIA
1.0,-9.0,14.0,432.0,NaN,NaN,AA,35.04250000,-89.97666667,32.89694444,-97.03805556,MEM,DFW
1.0,-6.0,11.0,919.0,NaN,NaN,AA,38.85194444,-77.03777778,25.79527778,-80.29000000,DCA,MIA
1.0,-2.0,11.0,192.0,NaN,NaN,AA,28.42944444,-81.30888889,25.79527778,-80.29000000,MCO,MIA
1.0,-5.0,27.0,936.0,NaN,NaN,AA,35.21361111,-80.94916667,32.89694444,-97.03805556,CLT,DFW
1.0,-7.0,18.0,936.0,NaN,NaN,AA,32.89694444,-97.03805556,35.21361111,-80.94916667,DFW,CLT
1.0,-8.0,12.0,1067.0,NaN,NaN,AA,40.49138889,-80.23277778,32.89694444,-97.03805556,PIT,DFW
1.0,6.0,18.0,985.0,NaN,NaN,AA,32.89694444,-97.03805556,28.42944444,-81.30888889,DFW,MCO
1.0,-5.0,13.0,1258.0,NaN,NaN,AA,42.36305556,-71.00638889,25.79527778,-80.29000000,BOS,MIA
0.0,5.0,35.0,175.0,NaN,NaN,AA,35.39305556,-97.60083333,32.89694444,-97.03805556,OKC,DFW
1.0,-8.0,13.0,1068.0,NaN,NaN,AA,38.74861111,-90.37000000,25.79527778,-80.29000000,STL,MIA
1.0,13.0,13.0,918.0,NaN,NaN,AA,30.49416667,-81.68777778,32.89694444,-97.03805556,JAX,DFW
1.0,2.0,11.0,224.0,NaN,NaN,AA,32.89694444,-97.03805556,29.98444444,-95.34138889,DFW,IAH
1.0,0.0,13.0,861.0,NaN,NaN,AA,39.90222222,-84.21944444,32.89694444,-97.03805556,DAY,DFW
1.0,-7.0,10.0,1121.0,NaN,NaN,AA,32.89694444,-97.03805556,25.79527778,-80.29000000,DFW,MIA
1.0,-5.0,18.0,258.0,NaN,NaN,AA,38.74861111,-90.37000000,41.97944444,-87.90750000,STL,ORD
0.0,58.0,19.0,964.0,NaN,NaN,AA,29.98444444,-95.34138889,25.79527778,-80.29000000,IAH,MIA
1.0,-8.0,30.0,2724.0,NaN,NaN,AA,47.45000000,-122.31166667,25.79527778,-80.29000000,SEA,MIA
1.0,-5.0,11.0,731.0,NaN,NaN,AA,32.89694444,-97.03805556,33.63666667,-84.42777778,DFW,ATL
1.0,-4.0,3.0,929.0,NaN,NaN,AA,27.97555556,-82.53333333,32.89694444,-97.03805556,TPA,DFW
0.0,89.0,16.0,2585.0,NaN,NaN,AA,37.61888889,-122.37500000,25.79527778,-80.29000000,SFO,MIA
1.0,-9.0,11.0,594.0,NaN,NaN,AA,33.63666667,-84.42777778,25.79527778,-80.29000000,ATL,MIA
1.0,-2.0,16.0,733.0,NaN,NaN,AA,40.77722222,-73.87250000,41.97944444,-87.90750000,LGA,ORD
1.0,-8.0,31.0,631.0,NaN,NaN,AA,32.89694444,-97.03805556,36.12444444,-86.67805556,DFW,BNA
1.0,-7.0,27.0,1061.0,NaN,NaN,AA,35.87777778,-78.78750000,32.89694444,-97.03805556,RDU,DFW
