BOS:13,9.2
ATL:19,8.0
ATL:17,12.0
BOS:17,12.0
BOS:11,9.4
IAH:6,7.0
BOS:12,13.2
ATL:12,29.333333333333332
BOS:10,13.0
ATL:10,10.5
ATL:13,12.0
BOS:15,24.0
LAS:9,21.5
ATL:11,19.6
BOS:18,12.8
BWI:21,10.0
ATL:20,21.5
SLC:2,18.0
ATL:15,13.0
LAS:0,12.0
BOS:19,7.0
BWI:22,11.5
IAH:9,33.0
LAS:3,19.0
LAS:6,14.4
HNL:22,13.0
SAN:17,19.0
LAS:8,41.25
PVD:16,23.0
DCA:0,19.25
DCA:1,11.666666666666666
LAS:1,9.75
LAS:5,10.0
MSY:6,8.0
BOS:23,32.0
BOS:22,9.0
MSY:0,17.333333333333332
RIC:9,7.0
BOS:20,15.833333333333334
BOS:21,12.166666666666666
MSY:4,11.5
LBB:0,2.0
MSY:5,9.333333333333334
MSY:8,8.0
MSY:9,4.0
AUS:5,17.0
AUS:6,8.0
LGA:22,21.0
LGA:23,54.666666666666664
AUS:4,6.5
LAS:2,13.5
MSY:3,4.0
MSY:7,3.0
HNL:3,6.0
CLT:21,28.333333333333332
LGA:20,53.333333333333336
AUS:7,11.0
AUS:9,32.0
LAS:4,14.0
CLT:20,22.2
LGA:21,22.8
CLT:22,23.333333333333332
AUS:0,9.0
SJC:4,11.0
SJC:1,13.0
SJC:2,11.0
AUS:8,9.0
AUS:1,10.0
SJC:3,12.0
HNL:0,5.0
SJC:9,6.0
DCA:9,11.0
ORD:9,14.5
GSO:18,17.0
CLT:23,29.692307692307693
ORD:6,12.5
BUF:16,24.0
AUS:3,31.5
SJC:5,10.0
LAS:7,19.0
ORD:8,27.714285714285715
BUF:12,8.0
ORD:2,8.571428571428571
BUF:10,9.0
ORD:1,14.764705882352942
SJC:6,9.0
ORD:3,31.11111111111111
SJC:8,15.0
ORD:0,15.533333333333333
GSO:10,7.0
SJC:7,22.0
SAT:1,46.0
DFW:6,17.703703703703702
DFW:9,24.142857142857142
SAT:0,6.0
DFW:5,31.5
ORD:7,14.666666666666666
ORD:4,9.1
SMF:2,51.0
DFW:4,26.571428571428573
MFE:10,1.0
DFW:3,25.0
DFW:2,25.77777777777778
SMF:1,13.0
DFW:1,14.653846153846153
DFW:7,23.68421052631579
SMF:0,13.0
SAT:3,11.0
HNL:6,31.0
DFW:0,11.25
HNL:7,13.0
BOI:19,9.0
GSO:21,30.0
FLL:0,55.0
BOI:13,17.0
SMF:6,10.0
TUL:22,4.0
SMF:8,32.0
OAK:1,12.0
ORD:13,23.0
IAD:21,23.5
ORD:5,24.5
IAD:22,7.0
ORD:15,13.0
LAX:19,26.6
HNL:8,4.5
ORD:14,27.75
FLL:11,16.0
LAX:17,14.6
LAX:16,15.75
ORD:10,24.615384615384617
LAX:13,36.8
LAX:12,21.6
LAX:18,13.5
ORD:11,41.09090909090909
LAX:11,49.285714285714285
SMF:4,3.0
LAX:14,34.333333333333336
FLL:19,12.0
ORD:12,33.333333333333336
FLL:16,4.0
FLL:17,9.666666666666666
PHX:18,10.214285714285714
BOI:2,5.0
PHX:19,32.0
FLL:13,12.5
TUL:10,14.0
MCO:9,15.0
ONT:18,123.0
ONT:14,1.0
PSP:1,13.0
MCO:1,29.5
SDF:19,11.0
FLL:18,10.0
STL:7,2.5
PHX:17,9.428571428571429
MCO:0,56.0
FLL:10,13.0
JFK:2,249.0
PVD:9,14.0
JFK:1,38.0
FLL:21,15.5
LAX:10,21.75
STL:8,7.0
STL:9,4.0
STL:2,5.0
FLL:22,17.0
STL:1,42.0
JFK:9,19.0
STL:3,6.0
PHX:23,5.0
RDU:9,9.0
PHX:20,54.5
LGA:13,12.0
STL:0,8.5
STL:5,15.5
FLL:23,16.0
LGA:11,8.0
SNA:3,12.0
SAN:2,5.0
SNA:2,20.333333333333332
SJC:14,8.0
SAN:3,12.0
SAN:5,21.0
IAD:9,9.0
LGA:18,12.75
LGA:12,6.333333333333333
SAN:6,19.0
LGA:19,25.333333333333332
CLT:0,28.0
LGA:10,14.0
LGA:16,18.666666666666668
SAN:4,25.0
LGA:15,15.75
CLT:1,76.0
MFE:8,5.0
CLT:2,16.612903225806452
MFE:3,-5.0
SAN:9,11.0
SAN:1,14.0
SJC:11,9.0
SAN:7,22.5
IAD:19,13.0
IAD:11,14.5
STT:18,-13.0
JFK:0,66.66666666666667
IAD:16,11.0
STT:11,-5.0
PBI:9,3.0
LGA:14,13.25
PHL:19,15.875
PHL:10,16.5
MCI:22,4.0
PHL:17,13.285714285714286
PHL:14,43.714285714285715
PHL:15,16.9
PHL:13,21.833333333333332
PHL:18,30.8
MFE:1,4.0
TUL:2,9.0
TUL:4,25.0
LGA:17,34.0
TUL:1,10.0
RSW:22,1.0
TUL:7,15.0
TUL:0,40.0
MCI:11,8.0
PHL:12,16.0
LIH:8,3.0
DSM:0,0.0
PHL:21,18.88888888888889
PHL:20,45.583333333333336
PHL:11,17.214285714285715
DSM:7,8.0
DCA:21,20.77777777777778
MCI:14,12.0
DCA:23,16.25
MCI:10,32.0
SMF:11,7.0
BDL:9,5.0
DCA:22,37.857142857142854
DCA:20,28.75
SMF:14,6.0
FLL:12,12.0
RSW:23,4.0
SMF:18,25.0
PHL:23,30.0
PHX:16,6.4
SNA:10,5.0
DFW:8,14.272727272727273
SNA:14,7.0
PHX:11,11.333333333333334
PHX:10,17.636363636363637
PHX:12,31.333333333333332
PHX:13,13.461538461538462
DCA:19,21.166666666666668
SNA:11,21.0
CHS:16,7.0
PHX:14,17.0
MCI:12,23.0
ORD:22,12.0
OGG:23,12.0
LAX:23,5.5
LAX:20,123.0
CHS:14,2.0
PHX:15,19.066666666666666
CLE:9,18.0
SNA:12,4.5
EWR:9,23.0
PHL:1,47.666666666666664
SYR:11,6.0
PHL:22,28.25
ORD:23,9.666666666666666
BDL:0,13.0
SAT:11,1.5
DEN:23,68.0
DEN:22,14.0
SEA:2,27.0
ABQ:22,7.0
DEN:20,19.0
SEA:4,17.0
ORD:21,14.0
ABQ:20,44.0
SAT:12,-5.0
PHL:2,13.333333333333334
SEA:5,25.0
PHL:9,5.0
IND:1,6.0
SEA:6,22.75
SAT:10,8.0
SEA:1,17.0
DCA:11,8.0
DCA:14,21.5
DCA:12,15.444444444444445
DCA:16,18.4
DCA:13,8.5
PHL:8,4.0
SEA:0,19.666666666666668
IND:23,6.0
SEA:8,20.5
SEA:3,24.5
DCA:18,26.2
DCA:15,11.4
DCA:17,22.75
DEN:16,17.5
IND:22,18.0
SAT:23,4.0
IND:20,10.5
DEN:14,22.0
DEN:17,13.0
DCA:10,16.5
PHL:0,19.545454545454547
DEN:13,7.75
DEN:12,7.0
OKC:0,24.0
ABQ:16,6.0
AUS:23,5.0
KOA:8,3.0
DEN:15,9.0
ABQ:14,11.0
AUS:22,11.0
RDU:11,17.0
ABQ:18,4.0
IND:11,16.0
SEA:9,19.0
RDU:10,8.0
CMH:10,10.0
SAT:22,9.5
TPA:23,3.0
TPA:21,35.333333333333336
RDU:15,12.0
DEN:18,13.666666666666666
IND:15,13.5
RDU:19,7.0
RDU:18,12.0
TPA:22,8.5
RDU:16,18.666666666666668
BNA:13,13.0
TPA:20,9.0
EWR:15,14.0
EWR:12,7.333333333333333
BNA:10,23.0
EWR:16,6.0
BNA:12,9.5
SLC:21,33.0
RSW:9,8.0
EWR:10,11.0
GSO:0,19.0
RIC:13,15.0
RDU:13,24.0
RIC:16,36.0
RDU:22,11.0
AUS:12,-3.0
CMH:11,16.0
SLC:14,16.0
SLC:15,13.0
SLC:16,8.0
RDU:20,69.0
RDU:21,7.0
AUS:10,15.5
SLC:18,98.0
SLC:19,12.0
AUS:11,17.0
BNA:23,8.0
RIC:11,16.0
RDU:23,9.0
IND:10,10.5
RIC:10,8.0
STT:20,0.0
MKE:8,33.0
SYR:22,-3.0
SJU:20,6.5
MSY:23,11.0
SJU:21,7.0
STL:10,9.5
PWM:17,51.0
JAC:13,14.0
IAH:23,8.5
IAH:21,9.0
AUS:13,28.0
STL:14,162.0
MKE:23,7.5
STL:13,6.0
SLC:17,36.0
LGA:0,29.0
SLC:23,9.0
ABQ:12,7.0
LGA:1,43.5
SJU:19,44.0
PWM:11,17.0
RIC:21,8.0
PDX:0,6.0
EWR:14,9.5
OKC:11,52.0
RIC:23,25.0
TPA:9,9.0
SJU:18,2.0
TPA:18,19.0
SFO:14,60.0
JAC:19,11.0
PDX:1,6.0
SJU:17,3.0
PDX:2,14.0
SLC:13,12.5
PDX:3,4.0
SFO:15,39.5
TPA:14,6.0
SFO:18,13.0
DFW:18,294.0
DFW:14,22.066666666666666
PDX:8,11.666666666666666
SFO:16,12.5
MSY:10,11.0
PBI:10,14.0
SFO:17,35.0
TPA:15,4.0
PBI:15,12.0
PDX:6,8.5
MSY:11,7.0
TPA:17,7.0
DFW:15,26.833333333333332
DFW:10,25.379310344827587
TPA:11,6.166666666666667
TPA:10,2.0
DFW:13,26.636363636363637
DFW:12,27.866666666666667
TPA:12,8.666666666666666
MCI:8,55.0
PBI:18,45.0
LAX:4,25.4
SFO:19,9.0
MCI:4,2.0
PBI:11,8.0
TPA:19,6.0
LAX:3,19.166666666666668
MCI:3,7.0
MCI:9,46.0
DFW:11,18.685714285714287
PBI:17,4.0
DFW:16,262.0
TPA:16,3.0
SFO:13,24.0
RIC:20,4.0
ROC:12,23.0
LAX:6,18.625
EWR:8,13.0
MCI:7,29.0
JFK:16,8.5
SNA:5,37.0
SNA:8,38.0
MKE:10,13.0
SNA:9,4.0
LAX:2,11.444444444444445
LAX:1,13.0
MKE:11,6.0
CLE:15,11.0
CLE:19,7.0
SFO:23,11.0
SNA:7,22.0
BWI:0,18.0
OKC:23,13.0
MCI:2,37.0
COS:17,18.0
COS:12,10.0
COS:13,5.0
DFW:23,7.0
BDL:10,11.0
DFW:21,10.0
LGA:9,13.2
CLE:16,16.0
COS:22,8.0
BDL:12,28.0
SJU:14,5.0
IAH:12,51.0
MEM:2,7.0
DFW:22,5.0
SJU:13,4.0
MEM:4,10.0
BDL:20,-1.0
IAH:14,11.0
IAH:10,7.666666666666667
CLE:20,7.0
MEM:0,19.0
TPA:2,185.0
CLE:11,16.0
CLE:12,8.0
BDL:23,4.0
LAX:0,11.333333333333334
CLE:23,1.0
TPA:0,5.0
MCI:0,18.0
BDL:21,9.0
MCI:5,8.0
SJU:12,5.0
LAX:5,19.22222222222222
